Order_ID,Order_Date,Year,Month,Month_Name,Year_Month,Customer_Name,Segment,Product_Name,Category,Region,Quantity,Discount,Sales,Profit,Profit_Margin_Pct,Sales_Band
ORD-01257,2025-06-27,2025,6,Jun,2025-06,Customer_178,Corporate,Monitor,Technology,East,3,0.1,49574.54,7862.26,15.86,Medium
ORD-00739,2025-06-28,2025,6,Jun,2025-06,Customer_100,Consumer,Desk,Furniture,South,7,0.15,91493.44,848.09,0.93,High
ORD-00825,2025-06-28,2025,6,Jun,2025-06,Customer_263,Home Office,Desk,Furniture,West,2,0.05,28654.03,4468.28,15.59,Medium
ORD-00512,2025-06-28,2025,6,Jun,2025-06,Customer_230,Consumer,Desk,Furniture,East,1,0.2,11764.08,-508.72,-4.32,Medium
ORD-00499,2025-06-28,2025,6,Jun,2025-06,Customer_150,Consumer,Headphones,Technology,South,5,0.15,13394.87,753.07,5.62,Medium
ORD-00785,2025-06-28,2025,6,Jun,2025-06,Customer_199,Consumer,Bookshelf,Furniture,East,7,0.05,51321.18,5745.59,11.2,High
ORD-00217,2025-06-29,2025,6,Jun,2025-06,Customer_082,Home Office,Cabinet,Furniture,North,6,0.0,78567.07,15923.18,20.27,High
ORD-00923,2025-06-29,2025,6,Jun,2025-06,Customer_218,Consumer,Headphones,Technology,West,1,0.1,3284.11,500.51,15.24,Low
ORD-00988,2025-06-29,2025,6,Jun,2025-06,Customer_200,Corporate,Desk,Furniture,South,5,0.2,62996.78,-3567.58,-5.66,High
ORD-01275,2025-06-29,2025,6,Jun,2025-06,Customer_225,Consumer,Webcam,Technology,West,5,0.0,14533.47,3251.5,22.37,Medium
ORD-00233,2025-06-29,2025,6,Jun,2025-06,Customer_057,Consumer,Keyboard,Technology,South,2,0.05,4664.55,841.01,18.03,Low
ORD-00342,2025-06-30,2025,6,Jun,2025-06,Customer_178,Consumer,Laptop,Technology,South,6,0.2,303214.35,19147.1,6.31,Very High
ORD-00320,2025-06-30,2025,6,Jun,2025-06,Customer_041,Home Office,Folders,Office Supplies,West,4,0.05,813.99,195.24,23.99,Low
ORD-01276,2025-06-30,2025,6,Jun,2025-06,Customer_114,Home Office,Bookshelf,Furniture,South,6,0.05,46607.9,7081.94,15.19,Medium
ORD-01247,2025-07-02,2025,7,Jul,2025-07,Customer_278,Corporate,Stapler,Office Supplies,South,4,0.25,874.66,60.12,6.87,Low
ORD-00962,2025-07-02,2025,7,Jul,2025-07,Customer_242,Corporate,Monitor,Technology,North,5,0.1,86736.16,9784.36,11.28,High
ORD-01151,2025-07-02,2025,7,Jul,2025-07,Customer_211,Home Office,Pen Set,Office Supplies,South,6,0.25,824.36,28.09,3.41,Low
ORD-00537,2025-07-02,2025,7,Jul,2025-07,Customer_104,Consumer,Printer Paper,Office Supplies,North,3,0.05,1225.59,264.93,21.62,Low
ORD-00344,2025-07-03,2025,7,Jul,2025-07,Customer_242,Home Office,Headphones,Technology,East,3,0.05,10086.48,1939.17,19.23,Medium
ORD-00812,2025-07-04,2025,7,Jul,2025-07,Customer_261,Consumer,Printer Paper,Office Supplies,South,6,0.1,2271.23,442.03,19.46,Low
ORD-01349,2025-07-04,2025,7,Jul,2025-07,Customer_054,Corporate,Pen Set,Office Supplies,East,4,0.15,666.87,92.71,13.9,Low
ORD-01471,2025-07-04,2025,7,Jul,2025-07,Customer_105,Home Office,Monitor,Technology,North,7,0.0,130176.31,26693.35,20.51,High
ORD-00503,2025-07-05,2025,7,Jul,2025-07,Customer_052,Corporate,Table,Furniture,West,6,0.1,79612.49,6955.63,8.74,High
ORD-01013,2025-07-06,2025,7,Jul,2025-07,Customer_082,Corporate,Stapler,Office Supplies,East,2,0.05,550.41,133.93,24.33,Low
ORD-00629,2025-07-06,2025,7,Jul,2025-07,Customer_234,Consumer,Office Chair,Furniture,South,6,0.2,45330.63,653.09,1.44,Medium
ORD-00531,2025-07-07,2025,7,Jul,2025-07,Customer_227,Home Office,Folders,Office Supplies,North,5,0.2,938.5,78.29,8.34,Low
ORD-00265,2025-07-08,2025,7,Jul,2025-07,Customer_272,Consumer,Keyboard,Technology,South,2,0.1,4730.48,516.03,10.91,Low
ORD-00271,2025-07-08,2025,7,Jul,2025-07,Customer_007,Corporate,Monitor,Technology,North,2,0.05,31990.69,5397.12,16.87,Medium
ORD-01381,2025-07-08,2025,7,Jul,2025-07,Customer_251,Consumer,Desk,Furniture,South,3,0.0,47166.4,7048.75,14.94,Medium
ORD-00458,2025-07-09,2025,7,Jul,2025-07,Customer_276,Home Office,Table,Furniture,East,6,0.15,77515.25,3234.14,4.17,High
ORD-00818,2025-07-11,2025,7,Jul,2025-07,Customer_021,Consumer,Notebook,Office Supplies,East,3,0.2,636.05,46.13,7.25,Low
ORD-01146,2025-07-11,2025,7,Jul,2025-07,Customer_100,Corporate,Desk,Furniture,East,3,0.15,35918.95,1922.97,5.35,Medium
ORD-00223,2025-07-11,2025,7,Jul,2025-07,Customer_150,Home Office,Pen Set,Office Supplies,East,3,0.15,492.71,58.7,11.91,Low
ORD-00156,2025-07-12,2025,7,Jul,2025-07,Customer_145,Corporate,Headphones,Technology,West,1,0.1,2986.34,368.19,12.33,Low
ORD-01088,2025-07-14,2025,7,Jul,2025-07,Customer_201,Corporate,Folders,Office Supplies,South,1,0.1,194.17,34.99,18.02,Low
ORD-00898,2025-07-15,2025,7,Jul,2025-07,Customer_117,Consumer,Office Chair,Furniture,South,6,0.0,57657.2,10148.6,17.6,High
ORD-00648,2025-07-16,2025,7,Jul,2025-07,Customer_197,Consumer,Printer Paper,Office Supplies,East,5,0.1,2026.28,458.42,22.62,Low
ORD-01478,2025-07-17,2025,7,Jul,2025-07,Customer_006,Home Office,Headphones,Technology,South,6,0.25,15408.51,-1049.64,-6.81,Medium
ORD-01096,2025-07-17,2025,7,Jul,2025-07,Customer_190,Consumer,Bookshelf,Furniture,West,3,0.1,23725.14,2672.87,11.27,Medium
ORD-00908,2025-07-17,2025,7,Jul,2025-07,Customer_229,Home Office,Stapler,Office Supplies,West,1,0.1,257.77,51.56,20.0,Low
ORD-00356,2025-07-17,2025,7,Jul,2025-07,Customer_034,Home Office,Pen Set,Office Supplies,West,5,0.15,835.24,133.28,15.96,Low
ORD-00092,2025-07-18,2025,7,Jul,2025-07,Customer_222,Home Office,Stapler,Office Supplies,East,6,0.2,1310.1,156.05,11.91,Low
ORD-00973,2025-07-18,2025,7,Jul,2025-07,Customer_286,Corporate,Webcam,Technology,South,1,0.1,2855.56,446.49,15.64,Low
ORD-00993,2025-07-18,2025,7,Jul,2025-07,Customer_215,Corporate,Pen Set,Office Supplies,West,7,0.15,1154.61,169.12,14.65,Low
ORD-00112,2025-07-18,2025,7,Jul,2025-07,Customer_077,Home Office,Office Chair,Furniture,West,3,0.25,20065.55,-2054.3,-10.24,Medium
ORD-00930,2025-07-18,2025,7,Jul,2025-07,Customer_283,Consumer,Table,Furniture,West,7,0.0,99739.67,17460.11,17.51,High
ORD-01312,2025-07-18,2025,7,Jul,2025-07,Customer_129,Consumer,Keyboard,Technology,East,4,0.0,9801.85,1860.48,18.98,Low
ORD-00716,2025-07-19,2025,7,Jul,2025-07,Customer_211,Corporate,Bookshelf,Furniture,East,6,0.1,40909.93,3541.68,8.66,Medium
ORD-01319,2025-07-19,2025,7,Jul,2025-07,Customer_118,Corporate,Folders,Office Supplies,North,2,0.0,465.75,127.8,27.44,Low
ORD-00231,2025-07-20,2025,7,Jul,2025-07,Customer_114,Corporate,Pen Set,Office Supplies,West,5,0.2,678.68,92.09,13.57,Low
ORD-01483,2025-07-20,2025,7,Jul,2025-07,Customer_077,Corporate,Headphones,Technology,West,3,0.1,8533.27,1030.21,12.07,Low
ORD-01332,2025-07-20,2025,7,Jul,2025-07,Customer_223,Consumer,Pen Set,Office Supplies,West,1,0.05,158.54,36.67,23.13,Low
ORD-00763,2025-07-20,2025,7,Jul,2025-07,Customer_200,Corporate,Desk,Furniture,South,6,0.2,68790.68,-815.45,-1.19,High
ORD-00843,2025-07-21,2025,7,Jul,2025-07,Customer_253,Consumer,Office Chair,Furniture,East,1,0.1,7389.03,477.32,6.46,Low
ORD-00864,2025-07-22,2025,7,Jul,2025-07,Customer_159,Home Office,Notebook,Office Supplies,West,6,0.1,1321.04,298.36,22.59,Low
ORD-01140,2025-07-23,2025,7,Jul,2025-07,Customer_252,Home Office,Notebook,Office Supplies,North,6,0.25,1215.7,53.85,4.43,Low
ORD-01076,2025-07-23,2025,7,Jul,2025-07,Customer_115,Corporate,Monitor,Technology,East,6,0.0,99595.62,24476.93,24.58,High
ORD-00240,2025-07-24,2025,7,Jul,2025-07,Customer_219,Home Office,Office Chair,Furniture,North,1,0.1,8710.22,756.81,8.69,Low
ORD-01116,2025-07-24,2025,7,Jul,2025-07,Customer_284,Consumer,Stapler,Office Supplies,East,3,0.0,833.93,229.24,27.49,Low
ORD-00393,2025-07-25,2025,7,Jul,2025-07,Customer_056,Consumer,Pen Set,Office Supplies,South,6,0.1,881.2,191.73,21.76,Low
ORD-00124,2025-07-25,2025,7,Jul,2025-07,Customer_032,Corporate,Cabinet,Furniture,East,4,0.25,38632.12,-4612.94,-11.94,Medium
ORD-00050,2025-07-25,2025,7,Jul,2025-07,Customer_284,Corporate,Bookshelf,Furniture,South,7,0.05,54158.41,8925.58,16.48,High
ORD-00437,2025-07-25,2025,7,Jul,2025-07,Customer_149,Corporate,Stapler,Office Supplies,North,7,0.15,1660.64,285.99,17.22,Low
ORD-00756,2025-07-27,2025,7,Jul,2025-07,Customer_093,Corporate,Notebook,Office Supplies,North,6,0.15,1232.19,192.76,15.64,Low
ORD-01031,2025-07-28,2025,7,Jul,2025-07,Customer_181,Corporate,Bookshelf,Furniture,West,7,0.2,40931.64,-1663.98,-4.07,Medium
ORD-00489,2025-07-28,2025,7,Jul,2025-07,Customer_256,Consumer,Cabinet,Furniture,North,1,0.2,9297.16,-353.65,-3.8,Low
ORD-00952,2025-07-29,2025,7,Jul,2025-07,Customer_100,Consumer,Folders,Office Supplies,East,3,0.2,489.54,36.63,7.48,Low
ORD-01259,2025-07-29,2025,7,Jul,2025-07,Customer_265,Home Office,Notebook,Office Supplies,North,7,0.2,1537.82,144.22,9.38,Low
ORD-00886,2025-07-29,2025,7,Jul,2025-07,Customer_138,Consumer,Keyboard,Technology,South,7,0.25,13140.54,-523.79,-3.99,Medium
ORD-00926,2025-07-30,2025,7,Jul,2025-07,Customer_075,Consumer,Laptop,Technology,West,4,0.05,259714.22,47068.03,18.12,Very High
ORD-01494,2025-07-30,2025,7,Jul,2025-07,Customer_112,Consumer,Folders,Office Supplies,South,1,0.2,176.95,21.84,12.34,Low
ORD-00428,2025-07-31,2025,7,Jul,2025-07,Customer_093,Home Office,Mouse,Technology,East,1,0.1,1093.61,147.87,13.52,Low
ORD-01393,2025-08-01,2025,8,Aug,2025-08,Customer_269,Corporate,Folders,Office Supplies,North,7,0.2,1141.63,76.63,6.71,Low
ORD-00540,2025-08-01,2025,8,Aug,2025-08,Customer_212,Consumer,Table,Furniture,South,4,0.0,58889.84,8816.03,14.97,High
ORD-00226,2025-08-01,2025,8,Aug,2025-08,Customer_299,Home Office,Pen Set,Office Supplies,North,6,0.2,931.37,105.59,11.34,Low
ORD-01123,2025-08-01,2025,8,Aug,2025-08,Customer_073,Consumer,Monitor,Technology,West,3,0.2,45283.9,733.41,1.62,Medium
ORD-00495,2025-08-01,2025,8,Aug,2025-08,Customer_237,Consumer,Laptop,Technology,North,4,0.0,248986.36,50872.25,20.43,Very High
ORD-01225,2025-08-02,2025,8,Aug,2025-08,Customer_284,Corporate,Stapler,Office Supplies,North,6,0.2,1411.26,95.32,6.75,Low
ORD-00203,2025-08-03,2025,8,Aug,2025-08,Customer_164,Corporate,Office Chair,Furniture,West,3,0.2,23638.19,-988.0,-4.18,Medium
ORD-00121,2025-08-04,2025,8,Aug,2025-08,Customer_123,Corporate,Notebook,Office Supplies,North,3,0.0,808.45,231.25,28.6,Low
ORD-01000,2025-08-04,2025,8,Aug,2025-08,Customer_221,Home Office,Mouse,Technology,West,7,0.1,8110.16,945.25,11.66,Low
ORD-00846,2025-08-05,2025,8,Aug,2025-08,Customer_261,Corporate,Bookshelf,Furniture,East,6,0.05,45287.65,7731.68,17.07,Medium
ORD-00545,2025-08-05,2025,8,Aug,2025-08,Customer_042,Corporate,Table,Furniture,South,6,0.15,65139.58,2646.5,4.06,High
ORD-00533,2025-08-06,2025,8,Aug,2025-08,Customer_075,Home Office,Folders,Office Supplies,West,5,0.15,983.04,121.28,12.34,Low
ORD-00379,2025-08-06,2025,8,Aug,2025-08,Customer_254,Corporate,Cabinet,Furniture,West,2,0.25,17712.59,-2139.51,-12.08,Medium
ORD-00966,2025-08-06,2025,8,Aug,2025-08,Customer_125,Home Office,Notebook,Office Supplies,South,2,0.05,431.68,102.13,23.66,Low
ORD-00073,2025-08-06,2025,8,Aug,2025-08,Customer_252,Consumer,Printer Paper,Office Supplies,South,4,0.1,1495.54,340.07,22.74,Low
ORD-00809,2025-08-06,2025,8,Aug,2025-08,Customer_225,Consumer,Folders,Office Supplies,West,6,0.1,1072.86,212.62,19.82,Low
ORD-00748,2025-08-07,2025,8,Aug,2025-08,Customer_122,Home Office,Monitor,Technology,West,2,0.1,33776.88,4206.35,12.45,Medium
ORD-00208,2025-08-07,2025,8,Aug,2025-08,Customer_260,Corporate,Pen Set,Office Supplies,East,5,0.25,654.47,46.76,7.14,Low
ORD-00513,2025-08-07,2025,8,Aug,2025-08,Customer_146,Consumer,Table,Furniture,West,1,0.2,10735.41,-535.89,-4.99,Medium
ORD-01211,2025-08-08,2025,8,Aug,2025-08,Customer_008,Consumer,Keyboard,Technology,North,6,0.05,13485.46,2153.14,15.97,Medium
ORD-00676,2025-08-10,2025,8,Aug,2025-08,Customer_182,Consumer,Pen Set,Office Supplies,East,1,0.1,156.05,27.05,17.33,Low
ORD-00601,2025-08-11,2025,8,Aug,2025-08,Customer_185,Consumer,Pen Set,Office Supplies,North,1,0.2,151.23,18.5,12.23,Low
ORD-00514,2025-08-11,2025,8,Aug,2025-08,Customer_014,Consumer,Monitor,Technology,North,2,0.25,28995.07,-2083.38,-7.19,Medium
ORD-00694,2025-08-11,2025,8,Aug,2025-08,Customer_027,Consumer,Cabinet,Furniture,North,7,0.25,62534.39,-6548.89,-10.47,High
ORD-00307,2025-08-11,2025,8,Aug,2025-08,Customer_279,Consumer,Headphones,Technology,East,1,0.0,3845.99,781.3,20.31,Low
ORD-01194,2025-08-12,2025,8,Aug,2025-08,Customer_158,Consumer,Table,Furniture,East,4,0.2,46365.04,302.64,0.65,Medium
ORD-00096,2025-08-12,2025,8,Aug,2025-08,Customer_089,Home Office,Cabinet,Furniture,South,5,0.1,50077.67,4178.06,8.34,High
ORD-00197,2025-08-13,2025,8,Aug,2025-08,Customer_025,Home Office,Keyboard,Technology,North,2,0.15,4565.7,331.01,7.25,Low
ORD-01370,2025-08-14,2025,8,Aug,2025-08,Customer_098,Home Office,Table,Furniture,West,1,0.1,13288.84,1532.85,11.53,Medium
ORD-00277,2025-08-14,2025,8,Aug,2025-08,Customer_031,Corporate,Cabinet,Furniture,East,1,0.1,11023.36,1184.29,10.74,Medium
ORD-00712,2025-08-15,2025,8,Aug,2025-08,Customer_274,Home Office,Desk,Furniture,West,1,0.05,13710.61,2197.5,16.03,Medium
ORD-00884,2025-08-15,2025,8,Aug,2025-08,Customer_060,Corporate,Printer Paper,Office Supplies,South,5,0.15,1996.44,337.46,16.9,Low
ORD-00387,2025-08-15,2025,8,Aug,2025-08,Customer_141,Corporate,Keyboard,Technology,East,1,0.2,1891.98,95.94,5.07,Low
ORD-00461,2025-08-15,2025,8,Aug,2025-08,Customer_209,Corporate,Pen Set,Office Supplies,East,3,0.0,573.25,154.66,26.98,Low
ORD-01302,2025-08-15,2025,8,Aug,2025-08,Customer_296,Consumer,Bookshelf,Furniture,South,5,0.1,35983.2,3265.32,9.07,Medium
ORD-01175,2025-08-15,2025,8,Aug,2025-08,Customer_236,Consumer,Keyboard,Technology,West,7,0.05,18024.43,3500.13,19.42,Medium
ORD-00915,2025-08-16,2025,8,Aug,2025-08,Customer_063,Consumer,Mouse,Technology,East,3,0.0,3617.74,864.83,23.91,Low
ORD-01388,2025-08-16,2025,8,Aug,2025-08,Customer_258,Consumer,Cabinet,Furniture,East,1,0.2,8643.31,-207.43,-2.4,Low
ORD-00703,2025-08-17,2025,8,Aug,2025-08,Customer_201,Corporate,Pen Set,Office Supplies,North,1,0.25,132.51,6.42,4.84,Low
ORD-01362,2025-08-18,2025,8,Aug,2025-08,Customer_163,Consumer,Laptop,Technology,East,3,0.15,181075.4,14994.35,8.28,Very High
ORD-01339,2025-08-19,2025,8,Aug,2025-08,Customer_232,Corporate,Cabinet,Furniture,South,1,0.2,8801.62,-362.36,-4.12,Low
ORD-00957,2025-08-20,2025,8,Aug,2025-08,Customer_084,Consumer,Webcam,Technology,West,1,0.05,2635.2,433.17,16.44,Low
ORD-00141,2025-08-20,2025,8,Aug,2025-08,Customer_141,Corporate,Folders,Office Supplies,North,3,0.0,715.53,206.88,28.91,Low
ORD-01299,2025-08-21,2025,8,Aug,2025-08,Customer_128,Corporate,Desk,Furniture,East,6,0.15,77135.11,4916.02,6.37,High
ORD-00386,2025-08-21,2025,8,Aug,2025-08,Customer_118,Consumer,Laptop,Technology,West,7,0.2,377741.16,8478.87,2.24,Very High
ORD-00617,2025-08-21,2025,8,Aug,2025-08,Customer_186,Consumer,Monitor,Technology,West,4,0.25,57108.89,-3964.63,-6.94,High
ORD-00828,2025-08-21,2025,8,Aug,2025-08,Customer_040,Corporate,Printer Paper,Office Supplies,West,3,0.0,1423.42,388.27,27.28,Low
ORD-00241,2025-08-21,2025,8,Aug,2025-08,Customer_087,Corporate,Stapler,Office Supplies,North,5,0.0,1421.5,397.79,27.98,Low
ORD-01411,2025-08-22,2025,8,Aug,2025-08,Customer_075,Corporate,Notebook,Office Supplies,West,2,0.05,461.48,102.54,22.22,Low
ORD-00091,2025-08-23,2025,8,Aug,2025-08,Customer_112,Consumer,Webcam,Technology,South,1,0.0,2765.57,578.17,20.91,Low
ORD-00618,2025-08-24,2025,8,Aug,2025-08,Customer_186,Corporate,Pen Set,Office Supplies,East,1,0.0,169.26,46.89,27.7,Low
ORD-00730,2025-08-25,2025,8,Aug,2025-08,Customer_050,Consumer,Stapler,Office Supplies,East,7,0.05,1998.99,443.16,22.17,Low
ORD-00754,2025-08-25,2025,8,Aug,2025-08,Customer_115,Home Office,Table,Furniture,East,3,0.2,34119.72,-1467.63,-4.3,Medium
ORD-00450,2025-08-26,2025,8,Aug,2025-08,Customer_221,Corporate,Laptop,Technology,South,1,0.15,59210.7,6250.66,10.56,High
ORD-00075,2025-08-26,2025,8,Aug,2025-08,Customer_112,Home Office,Notebook,Office Supplies,South,3,0.0,765.13,231.0,30.19,Low
ORD-00334,2025-08-26,2025,8,Aug,2025-08,Customer_129,Consumer,Keyboard,Technology,South,6,0.15,13689.0,1258.4,9.19,Medium
ORD-01203,2025-08-27,2025,8,Aug,2025-08,Customer_258,Home Office,Laptop,Technology,South,7,0.05,397110.68,76796.76,19.34,Very High
ORD-00580,2025-08-27,2025,8,Aug,2025-08,Customer_088,Home Office,Bookshelf,Furniture,East,2,0.25,11748.28,-1404.86,-11.96,Medium
ORD-00348,2025-08-27,2025,8,Aug,2025-08,Customer_176,Corporate,Headphones,Technology,North,7,0.05,24193.31,3603.15,14.89,Medium
ORD-00260,2025-08-28,2025,8,Aug,2025-08,Customer_229,Corporate,Pen Set,Office Supplies,West,1,0.1,161.97,31.15,19.23,Low
ORD-00362,2025-08-28,2025,8,Aug,2025-08,Customer_187,Corporate,Webcam,Technology,West,4,0.15,10588.61,1247.86,11.78,Medium
ORD-00634,2025-08-29,2025,8,Aug,2025-08,Customer_173,Consumer,Folders,Office Supplies,West,6,0.15,1195.77,204.25,17.08,Low
ORD-00338,2025-08-29,2025,8,Aug,2025-08,Customer_144,Consumer,Office Chair,Furniture,East,3,0.2,22313.72,-896.74,-4.02,Medium
ORD-00164,2025-08-30,2025,8,Aug,2025-08,Customer_125,Home Office,Headphones,Technology,East,7,0.05,24433.26,3888.57,15.92,Medium
ORD-00200,2025-09-01,2025,9,Sep,2025-09,Customer_161,Consumer,Laptop,Technology,North,6,0.25,296445.71,-9323.16,-3.14,Very High
ORD-01295,2025-09-01,2025,9,Sep,2025-09,Customer_276,Home Office,Laptop,Technology,South,4,0.1,247466.98,38227.32,15.45,Very High
ORD-01497,2025-09-01,2025,9,Sep,2025-09,Customer_021,Consumer,Headphones,Technology,East,7,0.1,21757.98,3358.19,15.43,Medium
ORD-00541,2025-09-02,2025,9,Sep,2025-09,Customer_068,Home Office,Office Chair,Furniture,South,3,0.1,26379.39,1459.93,5.53,Medium
ORD-01014,2025-09-02,2025,9,Sep,2025-09,Customer_203,Corporate,Printer Paper,Office Supplies,East,7,0.05,2979.86,751.17,25.21,Low
ORD-00059,2025-09-02,2025,9,Sep,2025-09,Customer_300,Consumer,Pen Set,Office Supplies,West,5,0.15,787.97,142.38,18.07,Low
ORD-01286,2025-09-02,2025,9,Sep,2025-09,Customer_292,Consumer,Folders,Office Supplies,North,1,0.15,200.97,34.2,17.02,Low
ORD-00892,2025-09-03,2025,9,Sep,2025-09,Customer_193,Corporate,Stapler,Office Supplies,North,7,0.0,1905.63,501.56,26.32,Low
ORD-00394,2025-09-03,2025,9,Sep,2025-09,Customer_265,Consumer,Headphones,Technology,East,4,0.2,12028.09,114.54,0.95,Medium
ORD-01213,2025-09-03,2025,9,Sep,2025-09,Customer_020,Home Office,Cabinet,Furniture,East,6,0.2,60004.99,-58.57,-0.1,High
ORD-00620,2025-09-05,2025,9,Sep,2025-09,Customer_006,Consumer,Printer Paper,Office Supplies,North,2,0.0,902.03,236.38,26.21,Low
ORD-01159,2025-09-05,2025,9,Sep,2025-09,Customer_181,Corporate,Pen Set,Office Supplies,West,3,0.05,488.39,105.02,21.5,Low
ORD-00791,2025-09-06,2025,9,Sep,2025-09,Customer_105,Corporate,Pen Set,Office Supplies,South,6,0.2,907.57,103.97,11.46,Low
ORD-00842,2025-09-07,2025,9,Sep,2025-09,Customer_290,Consumer,Office Chair,Furniture,East,1,0.15,7677.14,65.15,0.85,Low
ORD-00735,2025-09-07,2025,9,Sep,2025-09,Customer_169,Corporate,Pen Set,Office Supplies,South,1,0.05,185.69,46.86,25.24,Low
ORD-01035,2025-09-09,2025,9,Sep,2025-09,Customer_087,Corporate,Printer Paper,Office Supplies,South,1,0.15,406.98,63.2,15.53,Low
ORD-01303,2025-09-09,2025,9,Sep,2025-09,Customer_171,Consumer,Keyboard,Technology,South,1,0.15,2274.27,169.06,7.43,Low
ORD-00400,2025-09-10,2025,9,Sep,2025-09,Customer_189,Corporate,Webcam,Technology,West,4,0.05,11809.23,1903.49,16.12,Medium
ORD-01139,2025-09-11,2025,9,Sep,2025-09,Customer_013,Consumer,Printer Paper,Office Supplies,East,3,0.15,1067.18,161.41,15.12,Low
ORD-01171,2025-09-12,2025,9,Sep,2025-09,Customer_278,Consumer,Headphones,Technology,West,5,0.25,13175.27,-663.75,-5.04,Medium
ORD-00647,2025-09-12,2025,9,Sep,2025-09,Customer_168,Corporate,Stapler,Office Supplies,West,1,0.15,264.25,45.17,17.09,Low
ORD-00284,2025-09-13,2025,9,Sep,2025-09,Customer_186,Consumer,Desk,Furniture,North,5,0.25,53526.31,-5899.03,-11.02,High
ORD-00859,2025-09-15,2025,9,Sep,2025-09,Customer_258,Corporate,Cabinet,Furniture,West,1,0.2,9990.22,151.54,1.52,Low
ORD-00297,2025-09-16,2025,9,Sep,2025-09,Customer_160,Consumer,Monitor,Technology,South,3,0.25,37960.51,-891.18,-2.35,Medium
ORD-01326,2025-09-16,2025,9,Sep,2025-09,Customer_095,Consumer,Laptop,Technology,East,3,0.25,159405.05,-12900.03,-8.09,Very High
ORD-01108,2025-09-17,2025,9,Sep,2025-09,Customer_271,Consumer,Table,Furniture,South,2,0.2,22061.7,-1291.45,-5.85,Medium
ORD-01380,2025-09-17,2025,9,Sep,2025-09,Customer_128,Home Office,Cabinet,Furniture,North,1,0.0,13034.81,2435.29,18.68,Medium
ORD-00093,2025-09-18,2025,9,Sep,2025-09,Customer_155,Consumer,Mouse,Technology,North,7,0.15,6468.28,579.52,8.96,Low
ORD-00369,2025-09-19,2025,9,Sep,2025-09,Customer_278,Consumer,Headphones,Technology,West,1,0.0,3735.34,920.43,24.64,Low
ORD-00178,2025-09-20,2025,9,Sep,2025-09,Customer_109,Consumer,Laptop,Technology,East,3,0.0,189437.42,44456.42,23.47,Very High
ORD-00336,2025-09-21,2025,9,Sep,2025-09,Customer_027,Home Office,Laptop,Technology,West,1,0.0,59231.75,11723.95,19.79,High
ORD-00797,2025-09-21,2025,9,Sep,2025-09,Customer_039,Consumer,Printer Paper,Office Supplies,South,1,0.25,349.43,4.57,1.31,Low
ORD-00942,2025-09-22,2025,9,Sep,2025-09,Customer_077,Corporate,Webcam,Technology,West,5,0.15,12583.74,756.08,6.01,Medium
ORD-00508,2025-09-22,2025,9,Sep,2025-09,Customer_104,Corporate,Webcam,Technology,South,2,0.1,5175.87,582.78,11.26,Low
ORD-00589,2025-09-23,2025,9,Sep,2025-09,Customer_146,Consumer,Printer Paper,Office Supplies,South,4,0.25,1430.52,14.7,1.03,Low
ORD-00904,2025-09-23,2025,9,Sep,2025-09,Customer_180,Consumer,Keyboard,Technology,East,5,0.05,12698.03,2206.35,17.38,Medium
ORD-00649,2025-09-23,2025,9,Sep,2025-09,Customer_110,Consumer,Mouse,Technology,South,1,0.0,1087.11,205.95,18.94,Low
ORD-00561,2025-09-24,2025,9,Sep,2025-09,Customer_277,Consumer,Desk,Furniture,West,2,0.05,28842.33,3873.92,13.43,Medium
ORD-01190,2025-09-24,2025,9,Sep,2025-09,Customer_210,Consumer,Folders,Office Supplies,South,6,0.15,1189.62,183.91,15.46,Low
ORD-00827,2025-09-24,2025,9,Sep,2025-09,Customer_222,Consumer,Keyboard,Technology,North,1,0.2,2125.87,1.45,0.07,Low
ORD-01413,2025-09-24,2025,9,Sep,2025-09,Customer_233,Corporate,Desk,Furniture,East,4,0.0,64981.57,11378.09,17.51,High
ORD-00925,2025-09-24,2025,9,Sep,2025-09,Customer_183,Consumer,Table,Furniture,West,1,0.25,10643.72,-635.02,-5.97,Medium
ORD-01224,2025-09-24,2025,9,Sep,2025-09,Customer_125,Consumer,Desk,Furniture,West,4,0.1,58299.07,5372.36,9.22,High
ORD-00202,2025-09-25,2025,9,Sep,2025-09,Customer_250,Corporate,Laptop,Technology,East,4,0.25,208344.03,-16019.45,-7.69,Very High
ORD-00910,2025-09-26,2025,9,Sep,2025-09,Customer_130,Consumer,Office Chair,Furniture,West,5,0.05,43206.55,5309.64,12.29,Medium
ORD-00764,2025-09-26,2025,9,Sep,2025-09,Customer_090,Corporate,Notebook,Office Supplies,East,6,0.0,1567.02,416.32,26.57,Low
ORD-00325,2025-09-26,2025,9,Sep,2025-09,Customer_184,Corporate,Headphones,Technology,West,7,0.2,20942.42,-79.29,-0.38,Medium
ORD-00811,2025-09-26,2025,9,Sep,2025-09,Customer_165,Consumer,Stapler,Office Supplies,East,5,0.1,1459.02,323.09,22.14,Low
ORD-01046,2025-09-26,2025,9,Sep,2025-09,Customer_138,Home Office,Office Chair,Furniture,West,1,0.05,7776.19,1312.81,16.88,Low
ORD-00440,2025-09-26,2025,9,Sep,2025-09,Customer_102,Home Office,Cabinet,Furniture,North,5,0.15,52109.84,2775.01,5.33,High
ORD-01189,2025-09-27,2025,9,Sep,2025-09,Customer_129,Consumer,Table,Furniture,North,6,0.0,84741.95,17680.82,20.86,High
