Order_ID,Order_Date,Customer_Name,Segment,Product_Name,Category,Region,Quantity,Discount,Sales,Profit
ORD-00789,2024-05-20,Customer_172,Consumer,Office Chair,Furniture,South,5,0.1,38471.41,3617.59
ORD-00790,2024-07-24,Customer_092,Home Office,Cabinet,Furniture,North,7,0.05,87054.9,10045.88
ORD-00791,2025-09-06,Customer_105,Corporate,Pen Set,Office Supplies,South,6,0.2,907.57,103.97
ORD-00792,2024-09-26,Customer_289,Consumer,Mouse,Technology,South,1,0.1,1101.26,139.21
ORD-00793,2024-07-30,Customer_187,Home Office,Mouse,Technology,East,5,0.15,5053.89,494.91
ORD-00794,2024-09-12,Customer_199,Consumer,Notebook,Office Supplies,South,2,0.2,384.22,43.05
ORD-00795,2024-04-18,Customer_110,Home Office,Cabinet,Furniture,South,2,0.0,22438.48,3401.94
ORD-00796,2025-04-28,Customer_059,Consumer,Pen Set,Office Supplies,East,6,0.2,803.18,108.15
ORD-00797,2025-09-21,Customer_039,Consumer,Printer Paper,Office Supplies,South,1,0.25,349.43,4.57
ORD-00798,2025-05-24,Customer_098,Consumer,Stapler,Office Supplies,South,5,0.15,1330.26,162.83
ORD-00799,2024-08-03,Customer_185,Consumer,Mouse,Technology,North,7,0.1,8000.19,1019.76
ORD-00800,2025-02-19,Customer_275,Corporate,Office Chair,Furniture,West,5,0.1,41103.19,3728.52
ORD-00801,2024-02-19,Customer_274,Home Office,Printer Paper,Office Supplies,South,4,0.1,1638.32,374.06
ORD-00802,2024-11-09,Customer_015,Corporate,Bookshelf,Furniture,East,5,0.15,32550.88,767.75
ORD-00803,2024-06-14,Customer_251,Consumer,Cabinet,Furniture,West,1,0.15,9320.23,370.01
ORD-00804,2025-04-13,Customer_004,Corporate,Monitor,Technology,East,7,0.15,112130.48,7022.17
ORD-00805,2024-08-09,Customer_054,Consumer,Laptop,Technology,East,6,0.1,320893.29,51391.15
ORD-00806,2024-07-10,Customer_015,Corporate,Cabinet,Furniture,East,4,0.15,39914.22,493.94
ORD-00807,2024-10-01,Customer_069,Corporate,Cabinet,Furniture,North,6,0.15,56074.68,2262.12
ORD-00808,2025-10-06,Customer_178,Consumer,Monitor,Technology,West,6,0.1,93093.13,14329.91
ORD-00809,2025-08-06,Customer_225,Consumer,Folders,Office Supplies,West,6,0.1,1072.86,212.62
ORD-00810,2024-06-02,Customer_078,Corporate,Laptop,Technology,North,7,0.2,375441.96,-344.7
ORD-00811,2025-09-26,Customer_165,Consumer,Stapler,Office Supplies,East,5,0.1,1459.02,323.09
ORD-00812,2025-07-04,Customer_261,Consumer,Printer Paper,Office Supplies,South,6,0.1,2271.23,442.03
ORD-00813,2024-01-12,Customer_059,Consumer,Printer Paper,Office Supplies,West,5,0.2,1941.13,187.73
ORD-00814,2025-01-25,Customer_225,Home Office,Laptop,Technology,North,2,0.05,114210.1,17431.76
ORD-00815,2024-02-09,Customer_030,Home Office,Folders,Office Supplies,East,1,0.0,231.38,64.3
ORD-00816,2025-10-21,Customer_018,Home Office,Keyboard,Technology,West,6,0.15,13444.28,1057.34
ORD-00817,2025-05-15,Customer_060,Consumer,Webcam,Technology,West,3,0.2,7915.33,445.87
ORD-00818,2025-07-11,Customer_021,Consumer,Notebook,Office Supplies,East,3,0.2,636.05,46.13
ORD-00819,2024-08-23,Customer_090,Home Office,Stapler,Office Supplies,West,3,0.05,921.07,212.9
ORD-00820,2024-04-23,Customer_184,Home Office,Folders,Office Supplies,West,7,0.15,1417.4,228.23
ORD-00821,2025-04-12,Customer_270,Corporate,Headphones,Technology,North,3,0.15,8153.24,861.1
ORD-00822,2025-12-08,Customer_012,Home Office,Folders,Office Supplies,South,2,0.1,416.57,76.57
ORD-00823,2025-03-20,Customer_148,Consumer,Laptop,Technology,South,6,0.05,337389.24,69682.17
ORD-00824,2025-06-27,Customer_141,Home Office,Webcam,Technology,South,6,0.1,15741.24,1971.9
ORD-00825,2025-06-28,Customer_263,Home Office,Desk,Furniture,West,2,0.05,28654.03,4468.28
ORD-00826,2025-05-31,Customer_218,Corporate,Office Chair,Furniture,East,3,0.0,29675.84,4379.29
ORD-00827,2025-09-24,Customer_222,Consumer,Keyboard,Technology,North,1,0.2,2125.87,1.45
ORD-00828,2025-08-21,Customer_040,Corporate,Printer Paper,Office Supplies,West,3,0.0,1423.42,388.27
ORD-00829,2025-10-24,Customer_119,Corporate,Bookshelf,Furniture,East,4,0.1,29406.21,2056.01
ORD-00830,2025-01-06,Customer_212,Corporate,Printer Paper,Office Supplies,East,7,0.2,2299.53,187.74
ORD-00831,2024-02-24,Customer_215,Corporate,Printer Paper,Office Supplies,West,4,0.1,1715.19,364.97
ORD-00832,2024-09-13,Customer_209,Consumer,Desk,Furniture,South,4,0.2,50120.81,86.86
ORD-00833,2024-04-25,Customer_075,Corporate,Desk,Furniture,South,6,0.1,85727.64,6552.11
ORD-00834,2024-08-30,Customer_165,Corporate,Pen Set,Office Supplies,West,5,0.0,967.32,270.15
ORD-00835,2024-05-24,Customer_100,Consumer,Printer Paper,Office Supplies,North,7,0.05,3032.84,741.2
ORD-00836,2025-11-18,Customer_031,Consumer,Webcam,Technology,East,5,0.2,13187.67,-44.32
ORD-00837,2024-07-02,Customer_247,Consumer,Laptop,Technology,West,5,0.15,277007.95,21705.15
ORD-00838,2025-03-15,Customer_194,Consumer,Pen Set,Office Supplies,South,3,0.2,446.95,50.1
ORD-00839,2025-06-06,Customer_059,Consumer,Table,Furniture,South,2,0.15,22797.62,1474.21
ORD-00840,2024-04-30,Customer_183,Consumer,Office Chair,Furniture,North,4,0.0,37529.98,7294.54
ORD-00841,2024-06-12,Customer_288,Corporate,Monitor,Technology,North,5,0.1,73580.9,11032.27
ORD-00842,2025-09-07,Customer_290,Consumer,Office Chair,Furniture,East,1,0.15,7677.14,65.15
ORD-00843,2025-07-21,Customer_253,Consumer,Office Chair,Furniture,East,1,0.1,7389.03,477.32
ORD-00844,2024-04-11,Customer_140,Corporate,Office Chair,Furniture,East,6,0.2,44370.11,-1558.69
ORD-00845,2024-04-07,Customer_032,Home Office,Desk,Furniture,West,4,0.1,51543.74,5467.78
ORD-00846,2025-08-05,Customer_261,Corporate,Bookshelf,Furniture,East,6,0.05,45287.65,7731.68
ORD-00847,2024-08-08,Customer_051,Corporate,Headphones,Technology,West,4,0.2,11910.69,-52.9
ORD-00848,2025-12-25,Customer_093,Consumer,Laptop,Technology,North,6,0.05,353274.17,61995.5
ORD-00849,2024-10-14,Customer_251,Corporate,Monitor,Technology,East,7,0.15,109120.4,11808.33
ORD-00850,2024-01-28,Customer_018,Consumer,Table,Furniture,West,2,0.15,23173.45,545.96
ORD-00851,2024-11-28,Customer_014,Consumer,Pen Set,Office Supplies,North,6,0.1,999.42,196.94
ORD-00852,2025-05-02,Customer_005,Consumer,Laptop,Technology,South,7,0.0,454777.93,105431.59
ORD-00853,2024-06-24,Customer_086,Corporate,Stapler,Office Supplies,North,1,0.15,270.26,43.43
ORD-00854,2025-01-25,Customer_291,Home Office,Office Chair,Furniture,East,2,0.05,17974.48,2652.11
ORD-00855,2025-05-01,Customer_162,Corporate,Notebook,Office Supplies,North,1,0.2,193.46,17.02
ORD-00856,2024-02-01,Customer_286,Consumer,Pen Set,Office Supplies,East,4,0.1,597.23,112.27
ORD-00857,2025-10-24,Customer_113,Corporate,Folders,Office Supplies,South,1,0.15,198.82,25.54
ORD-00858,2024-11-28,Customer_171,Consumer,Table,Furniture,East,5,0.0,63853.42,11499.2
ORD-00859,2025-09-15,Customer_258,Corporate,Cabinet,Furniture,West,1,0.2,9990.22,151.54
ORD-00860,2024-03-28,Customer_047,Consumer,Mouse,Technology,East,7,0.2,7047.73,-70.51
ORD-00861,2025-10-14,Customer_264,Consumer,Table,Furniture,East,5,0.2,60156.16,214.26
ORD-00862,2025-11-05,Customer_111,Consumer,Notebook,Office Supplies,East,3,0.1,624.3,144.01
ORD-00863,2025-10-01,Customer_086,Home Office,Folders,Office Supplies,South,2,0.05,411.8,100.87
ORD-00864,2025-07-22,Customer_159,Home Office,Notebook,Office Supplies,West,6,0.1,1321.04,298.36
ORD-00865,2025-01-01,Customer_164,Consumer,Monitor,Technology,South,2,0.2,27217.4,1683.18
ORD-00866,2024-04-07,Customer_243,Corporate,Office Chair,Furniture,West,2,0.2,14789.13,-252.27
ORD-00867,2024-10-20,Customer_262,Consumer,Laptop,Technology,West,7,0.1,387075.44,57278.05
ORD-00868,2025-11-01,Customer_004,Consumer,Office Chair,Furniture,South,3,0.05,27244.78,3684.08
ORD-00869,2024-09-18,Customer_257,Consumer,Stapler,Office Supplies,East,1,0.05,258.38,61.42
ORD-00870,2024-03-10,Customer_148,Home Office,Office Chair,Furniture,West,4,0.05,33164.6,4013.33
ORD-00871,2024-03-26,Customer_183,Corporate,Notebook,Office Supplies,North,1,0.25,182.8,13.42
ORD-00872,2025-04-10,Customer_166,Consumer,Mouse,Technology,North,4,0.05,4874.39,764.95
ORD-00873,2025-12-06,Customer_039,Home Office,Printer Paper,Office Supplies,West,1,0.1,413.13,93.6
ORD-00874,2024-07-09,Customer_124,Home Office,Desk,Furniture,South,4,0.2,46912.37,243.54
ORD-00875,2024-01-01,Customer_110,Consumer,Table,Furniture,South,4,0.15,46093.02,3169.57
ORD-00876,2024-06-27,Customer_161,Consumer,Monitor,Technology,East,7,0.0,120644.91,25478.97
ORD-00877,2024-07-11,Customer_075,Consumer,Headphones,Technology,South,6,0.25,14775.14,-201.54
ORD-00878,2024-05-18,Customer_029,Consumer,Keyboard,Technology,East,6,0.15,13035.81,929.83
ORD-00879,2024-08-26,Customer_220,Home Office,Cabinet,Furniture,East,6,0.2,60145.48,-805.55
ORD-00880,2024-11-04,Customer_136,Consumer,Pen Set,Office Supplies,West,4,0.0,648.57,165.48
ORD-00881,2025-02-14,Customer_172,Consumer,Headphones,Technology,North,2,0.2,5770.67,98.14
ORD-00882,2024-09-09,Customer_295,Corporate,Printer Paper,Office Supplies,West,5,0.1,1981.34,405.38
ORD-00883,2025-12-24,Customer_108,Corporate,Printer Paper,Office Supplies,North,5,0.1,1996.97,458.61
ORD-00884,2025-08-15,Customer_060,Corporate,Printer Paper,Office Supplies,South,5,0.15,1996.44,337.46
ORD-00885,2025-03-21,Customer_041,Home Office,Stapler,Office Supplies,West,2,0.05,568.4,153.32
ORD-00886,2025-07-29,Customer_138,Consumer,Keyboard,Technology,South,7,0.25,13140.54,-523.79
ORD-00887,2024-05-15,Customer_204,Consumer,Mouse,Technology,South,6,0.1,6207.72,1029.39
ORD-00888,2024-01-24,Customer_115,Corporate,Webcam,Technology,East,3,0.15,7263.95,781.97
ORD-00889,2025-05-22,Customer_131,Consumer,Bookshelf,Furniture,South,4,0.1,27164.04,2285.79
ORD-00890,2025-01-07,Customer_146,Consumer,Laptop,Technology,East,6,0.05,366961.45,67263.66
ORD-00891,2024-12-23,Customer_068,Home Office,Table,Furniture,West,6,0.05,73018.43,10391.59
ORD-00892,2025-09-03,Customer_193,Corporate,Stapler,Office Supplies,North,7,0.0,1905.63,501.56
ORD-00893,2024-03-07,Customer_290,Home Office,Monitor,Technology,East,5,0.15,74643.15,4321.04
ORD-00894,2024-11-09,Customer_274,Consumer,Monitor,Technology,South,3,0.25,41722.18,-317.66
ORD-00895,2024-06-28,Customer_042,Home Office,Printer Paper,Office Supplies,East,4,0.0,1873.59,529.65
ORD-00896,2024-02-24,Customer_012,Home Office,Table,Furniture,North,4,0.0,55566.74,11017.96
ORD-00897,2024-01-19,Customer_219,Consumer,Bookshelf,Furniture,West,3,0.05,23513.26,2811.82
ORD-00898,2025-07-15,Customer_117,Consumer,Office Chair,Furniture,South,6,0.0,57657.2,10148.6
ORD-00899,2025-12-08,Customer_268,Consumer,Printer Paper,Office Supplies,North,3,0.15,1245.85,156.11
ORD-00900,2024-04-06,Customer_242,Corporate,Folders,Office Supplies,East,3,0.15,536.19,65.1
ORD-00901,2024-12-30,Customer_049,Corporate,Pen Set,Office Supplies,West,5,0.15,702.1,98.19
ORD-00902,2024-09-12,Customer_048,Corporate,Table,Furniture,North,7,0.2,85487.86,297.42
ORD-00903,2025-01-04,Customer_212,Corporate,Headphones,Technology,North,3,0.1,9639.62,1465.13
ORD-00904,2025-09-23,Customer_180,Consumer,Keyboard,Technology,East,5,0.05,12698.03,2206.35
ORD-00905,2024-07-01,Customer_288,Consumer,Keyboard,Technology,North,1,0.1,2236.27,259.99
ORD-00906,2024-11-08,Customer_046,Consumer,Pen Set,Office Supplies,South,4,0.15,657.66,82.51
ORD-00907,2024-11-25,Customer_192,Consumer,Webcam,Technology,South,7,0.25,16465.21,-651.55
ORD-00908,2025-07-17,Customer_229,Home Office,Stapler,Office Supplies,West,1,0.1,257.77,51.56
ORD-00909,2025-11-19,Customer_142,Corporate,Desk,Furniture,South,6,0.05,87883.86,11904.53
ORD-00910,2025-09-26,Customer_130,Consumer,Office Chair,Furniture,West,5,0.05,43206.55,5309.64
ORD-00911,2024-02-07,Customer_212,Home Office,Table,Furniture,South,3,0.05,37541.71,5665.9
ORD-00912,2024-07-31,Customer_212,Consumer,Folders,Office Supplies,South,4,0.2,726.33,59.4
ORD-00913,2025-10-02,Customer_039,Consumer,Office Chair,Furniture,North,2,0.25,12694.43,-781.37
ORD-00914,2024-08-20,Customer_181,Consumer,Cabinet,Furniture,West,3,0.2,30488.82,99.03
ORD-00915,2025-08-16,Customer_063,Consumer,Mouse,Technology,East,3,0.0,3617.74,864.83
ORD-00916,2025-12-03,Customer_195,Consumer,Headphones,Technology,East,4,0.05,12017.9,1946.47
ORD-00917,2025-11-22,Customer_048,Corporate,Bookshelf,Furniture,South,7,0.1,47405.15,2907.58
ORD-00918,2024-09-06,Customer_201,Corporate,Cabinet,Furniture,North,5,0.2,43969.41,622.32
ORD-00919,2024-10-15,Customer_041,Consumer,Laptop,Technology,North,7,0.1,404718.91,64931.66
ORD-00920,2025-03-13,Customer_153,Consumer,Table,Furniture,East,1,0.05,14242.52,1875.2
ORD-00921,2025-10-26,Customer_244,Home Office,Printer Paper,Office Supplies,East,6,0.05,2387.05,550.41
ORD-00922,2025-05-14,Customer_089,Corporate,Bookshelf,Furniture,North,1,0.05,7586.06,1156.72
ORD-00923,2025-06-29,Customer_218,Consumer,Headphones,Technology,West,1,0.1,3284.11,500.51
ORD-00924,2025-06-06,Customer_167,Consumer,Headphones,Technology,South,1,0.2,2659.73,17.54
ORD-00925,2025-09-24,Customer_183,Consumer,Table,Furniture,West,1,0.25,10643.72,-635.02
ORD-00926,2025-07-30,Customer_075,Consumer,Laptop,Technology,West,4,0.05,259714.22,47068.03
ORD-00927,2025-06-20,Customer_267,Home Office,Folders,Office Supplies,West,6,0.05,1293.89,350.87
ORD-00928,2024-07-09,Customer_255,Corporate,Webcam,Technology,South,3,0.0,9626.18,2410.74
ORD-00929,2024-12-10,Customer_176,Consumer,Bookshelf,Furniture,South,2,0.25,11584.77,-1161.56
ORD-00930,2025-07-18,Customer_283,Consumer,Table,Furniture,West,7,0.0,99739.67,17460.11
ORD-00931,2024-04-18,Customer_226,Consumer,Stapler,Office Supplies,North,2,0.0,596.33,159.02
ORD-00932,2024-06-02,Customer_291,Consumer,Stapler,Office Supplies,West,1,0.1,245.4,53.48
ORD-00933,2025-12-30,Customer_008,Consumer,Keyboard,Technology,North,2,0.1,4125.24,614.65
ORD-00934,2025-05-29,Customer_135,Consumer,Table,Furniture,South,4,0.0,51776.98,9024.13
ORD-00935,2025-06-26,Customer_075,Home Office,Mouse,Technology,West,2,0.25,1806.48,-36.01
ORD-00936,2024-01-26,Customer_217,Corporate,Webcam,Technology,West,1,0.05,3057.19,599.23
ORD-00937,2024-02-27,Customer_115,Consumer,Webcam,Technology,West,1,0.2,2229.4,-9.55
ORD-00938,2024-11-26,Customer_036,Consumer,Desk,Furniture,North,1,0.25,11110.9,-1221.99
ORD-00939,2025-01-01,Customer_270,Corporate,Printer Paper,Office Supplies,West,6,0.15,2309.91,330.55
ORD-00940,2024-11-12,Customer_134,Corporate,Mouse,Technology,South,2,0.2,2100.06,-22.83
ORD-00941,2025-03-15,Customer_054,Corporate,Table,Furniture,West,2,0.1,23976.82,2998.99
ORD-00942,2025-09-22,Customer_077,Corporate,Webcam,Technology,West,5,0.15,12583.74,756.08
ORD-00943,2024-09-11,Customer_081,Consumer,Folders,Office Supplies,West,7,0.0,1507.37,463.96
ORD-00944,2024-07-17,Customer_220,Consumer,Notebook,Office Supplies,West,6,0.0,1609.8,476.6
ORD-00945,2024-01-08,Customer_077,Corporate,Office Chair,Furniture,South,3,0.1,22412.45,1199.43
ORD-00946,2024-10-27,Customer_074,Home Office,Notebook,Office Supplies,South,7,0.05,1765.08,451.59
ORD-00947,2024-11-08,Customer_273,Consumer,Laptop,Technology,North,2,0.15,112334.62,11711.98
ORD-00948,2025-05-09,Customer_265,Consumer,Cabinet,Furniture,East,5,0.15,53983.16,2893.04
ORD-00949,2025-05-27,Customer_116,Corporate,Office Chair,Furniture,West,1,0.0,9572.86,1907.68
ORD-00950,2025-04-03,Customer_022,Consumer,Pen Set,Office Supplies,East,1,0.0,195.0,56.72
ORD-00951,2025-12-23,Customer_158,Corporate,Stapler,Office Supplies,East,4,0.1,1053.41,203.96
ORD-00952,2025-07-29,Customer_100,Consumer,Folders,Office Supplies,East,3,0.2,489.54,36.63
ORD-00953,2025-06-06,Customer_144,Home Office,Pen Set,Office Supplies,East,7,0.05,1279.54,320.06
ORD-00954,2025-01-07,Customer_205,Consumer,Monitor,Technology,East,5,0.0,88842.41,17373.83
ORD-00955,2024-11-29,Customer_267,Corporate,Office Chair,Furniture,North,1,0.15,8146.46,461.87
ORD-00956,2025-11-18,Customer_168,Home Office,Keyboard,Technology,North,3,0.1,6683.94,1095.66
ORD-00957,2025-08-20,Customer_084,Consumer,Webcam,Technology,West,1,0.05,2635.2,433.17
ORD-00958,2024-06-19,Customer_294,Corporate,Bookshelf,Furniture,West,4,0.0,31734.3,5724.33
ORD-00959,2025-01-23,Customer_048,Corporate,Office Chair,Furniture,South,4,0.0,38565.71,7419.0
ORD-00960,2025-04-02,Customer_222,Home Office,Mouse,Technology,North,5,0.2,4920.21,142.4
ORD-00961,2024-10-03,Customer_039,Consumer,Pen Set,Office Supplies,North,1,0.1,158.42,36.4
ORD-00962,2025-07-02,Customer_242,Corporate,Monitor,Technology,North,5,0.1,86736.16,9784.36
ORD-00963,2025-12-14,Customer_180,Consumer,Office Chair,Furniture,East,7,0.2,48705.49,-1611.31
ORD-00964,2024-02-14,Customer_029,Consumer,Keyboard,Technology,South,7,0.0,17888.11,3906.51
ORD-00965,2025-05-20,Customer_082,Consumer,Printer Paper,Office Supplies,North,4,0.2,1558.07,162.72
ORD-00966,2025-08-06,Customer_125,Home Office,Notebook,Office Supplies,South,2,0.05,431.68,102.13
ORD-00967,2025-05-09,Customer_193,Consumer,Table,Furniture,West,6,0.2,66875.16,-3425.3
ORD-00968,2024-09-11,Customer_140,Corporate,Keyboard,Technology,North,7,0.25,13168.02,-400.92
ORD-00969,2025-02-03,Customer_217,Consumer,Pen Set,Office Supplies,North,4,0.1,632.99,121.86
ORD-00970,2025-04-23,Customer_136,Corporate,Laptop,Technology,East,1,0.15,58103.73,3308.04
ORD-00971,2024-08-26,Customer_175,Corporate,Desk,Furniture,West,5,0.15,64457.92,918.44
ORD-00972,2025-02-09,Customer_123,Consumer,Notebook,Office Supplies,North,4,0.15,848.82,136.75
ORD-00973,2025-07-18,Customer_286,Corporate,Webcam,Technology,South,1,0.1,2855.56,446.49
ORD-00974,2024-09-03,Customer_151,Consumer,Desk,Furniture,North,6,0.05,87794.58,13892.79
ORD-00975,2025-12-08,Customer_281,Corporate,Laptop,Technology,North,7,0.1,371285.66,47590.26
ORD-00976,2024-01-11,Customer_186,Home Office,Bookshelf,Furniture,East,6,0.2,38353.31,-1331.21
ORD-00977,2025-12-11,Customer_049,Consumer,Monitor,Technology,West,7,0.0,129431.53,24570.91
ORD-00978,2025-05-27,Customer_217,Home Office,Folders,Office Supplies,East,1,0.05,213.23,57.06
ORD-00979,2024-10-31,Customer_287,Consumer,Desk,Furniture,North,3,0.25,32878.82,-3670.39
ORD-00980,2024-04-11,Customer_071,Consumer,Bookshelf,Furniture,South,6,0.05,43001.0,7035.42
ORD-00981,2025-10-23,Customer_098,Consumer,Monitor,Technology,West,1,0.1,15728.62,2077.95
ORD-00982,2025-04-18,Customer_205,Corporate,Notebook,Office Supplies,South,4,0.15,839.44,136.91
ORD-00983,2024-12-31,Customer_099,Consumer,Monitor,Technology,South,7,0.15,98718.72,11297.55
ORD-00984,2024-10-17,Customer_282,Home Office,Stapler,Office Supplies,South,6,0.25,1329.91,77.27
ORD-00985,2025-04-03,Customer_097,Corporate,Stapler,Office Supplies,South,4,0.0,1130.4,339.01
ORD-00986,2025-11-07,Customer_181,Consumer,Laptop,Technology,West,7,0.25,331698.63,-14015.78
ORD-00987,2024-08-19,Customer_246,Consumer,Stapler,Office Supplies,West,5,0.2,1274.03,82.7
ORD-00988,2025-06-29,Customer_200,Corporate,Desk,Furniture,South,5,0.2,62996.78,-3567.58
ORD-00989,2025-04-22,Customer_179,Consumer,Pen Set,Office Supplies,North,5,0.2,761.9,80.57
ORD-00990,2024-08-31,Customer_079,Consumer,Bookshelf,Furniture,East,3,0.25,17312.29,-2334.72
ORD-00991,2025-06-11,Customer_210,Corporate,Pen Set,Office Supplies,South,2,0.15,318.65,39.98
ORD-00992,2024-02-19,Customer_213,Consumer,Printer Paper,Office Supplies,East,2,0.1,817.87,158.52
ORD-00993,2025-07-18,Customer_215,Corporate,Pen Set,Office Supplies,West,7,0.15,1154.61,169.12
ORD-00994,2024-03-28,Customer_216,Corporate,Folders,Office Supplies,South,3,0.1,568.84,111.95
ORD-00995,2025-10-25,Customer_053,Consumer,Keyboard,Technology,North,3,0.15,6242.39,699.26
ORD-00996,2025-01-27,Customer_180,Consumer,Printer Paper,Office Supplies,North,4,0.15,1613.73,261.94
ORD-00997,2025-11-25,Customer_009,Corporate,Pen Set,Office Supplies,West,6,0.2,811.6,64.45
ORD-00998,2025-12-08,Customer_083,Home Office,Headphones,Technology,East,4,0.2,10789.76,161.01
ORD-00999,2024-02-09,Customer_018,Consumer,Mouse,Technology,West,4,0.0,4567.35,888.83
ORD-01000,2025-08-04,Customer_221,Home Office,Mouse,Technology,West,7,0.1,8110.16,945.25
ORD-01001,2025-10-20,Customer_159,Corporate,Cabinet,Furniture,North,2,0.2,19025.13,-961.7
ORD-01002,2024-01-01,Customer_023,Corporate,Laptop,Technology,South,4,0.25,175714.55,-10217.81
ORD-01003,2025-12-07,Customer_009,Consumer,Pen Set,Office Supplies,West,4,0.0,727.69,183.35
ORD-01004,2024-09-03,Customer_031,Consumer,Table,Furniture,West,5,0.1,64256.24,6877.58
ORD-01005,2025-10-18,Customer_069,Consumer,Cabinet,Furniture,West,5,0.05,52712.3,8428.63
ORD-01006,2024-03-15,Customer_267,Corporate,Cabinet,Furniture,North,2,0.25,18576.63,-1242.14
ORD-01007,2024-06-18,Customer_289,Home Office,Office Chair,Furniture,South,7,0.1,54724.48,4824.47
ORD-01008,2025-12-16,Customer_111,Consumer,Desk,Furniture,West,4,0.1,49950.69,4866.68
ORD-01009,2024-04-12,Customer_122,Corporate,Webcam,Technology,West,3,0.0,8122.21,1901.76
ORD-01010,2024-10-02,Customer_216,Home Office,Laptop,Technology,South,7,0.25,336268.8,-19264.53
ORD-01011,2024-06-07,Customer_159,Consumer,Mouse,Technology,West,3,0.2,2858.0,132.14
ORD-01012,2024-03-25,Customer_243,Home Office,Table,Furniture,South,6,0.2,71163.69,-76.15
ORD-01013,2025-07-06,Customer_082,Corporate,Stapler,Office Supplies,East,2,0.05,550.41,133.93
ORD-01014,2025-09-02,Customer_203,Corporate,Printer Paper,Office Supplies,East,7,0.05,2979.86,751.17
ORD-01015,2024-01-08,Customer_077,Consumer,Monitor,Technology,West,6,0.15,83763.86,8309.33
ORD-01016,2025-04-13,Customer_102,Corporate,Office Chair,Furniture,West,2,0.0,19648.51,3427.96
ORD-01017,2025-01-22,Customer_269,Home Office,Stapler,Office Supplies,North,5,0.1,1401.31,304.49
ORD-01018,2024-10-18,Customer_287,Consumer,Mouse,Technology,West,3,0.2,2759.52,-38.15
ORD-01019,2024-11-30,Customer_092,Home Office,Pen Set,Office Supplies,West,4,0.1,669.46,149.72
ORD-01020,2024-08-13,Customer_041,Corporate,Printer Paper,Office Supplies,North,4,0.05,1782.29,468.65
ORD-01021,2025-06-04,Customer_029,Corporate,Bookshelf,Furniture,South,3,0.2,20060.05,-237.15
ORD-01022,2025-06-15,Customer_168,Corporate,Cabinet,Furniture,South,2,0.2,21117.16,-663.95
ORD-01023,2025-06-27,Customer_287,Home Office,Folders,Office Supplies,North,7,0.05,1365.11,323.35
ORD-01024,2025-02-20,Customer_280,Corporate,Bookshelf,Furniture,North,1,0.1,7513.82,833.95
ORD-01025,2024-01-16,Customer_164,Corporate,Bookshelf,Furniture,South,2,0.2,13182.68,-176.5
ORD-01026,2024-03-25,Customer_277,Home Office,Laptop,Technology,South,7,0.05,411402.84,75337.66
ORD-01027,2024-09-17,Customer_121,Consumer,Cabinet,Furniture,South,1,0.05,11000.84,1761.41
ORD-01028,2025-01-19,Customer_167,Consumer,Cabinet,Furniture,South,5,0.1,57196.53,3183.14
ORD-01029,2025-10-07,Customer_208,Corporate,Office Chair,Furniture,South,6,0.1,47082.79,5881.69
ORD-01030,2025-03-18,Customer_164,Consumer,Table,Furniture,West,5,0.0,65431.11,11248.1
ORD-01031,2025-07-28,Customer_181,Corporate,Bookshelf,Furniture,West,7,0.2,40931.64,-1663.98
ORD-01032,2024-07-19,Customer_065,Consumer,Stapler,Office Supplies,West,2,0.05,572.71,151.31
ORD-01033,2024-03-17,Customer_096,Consumer,Cabinet,Furniture,East,2,0.05,25028.3,3765.4
ORD-01034,2024-05-23,Customer_182,Consumer,Monitor,Technology,West,6,0.2,84059.88,1275.55
ORD-01035,2025-09-09,Customer_087,Corporate,Printer Paper,Office Supplies,South,1,0.15,406.98,63.2
ORD-01036,2025-10-03,Customer_237,Consumer,Folders,Office Supplies,North,6,0.15,1129.81,171.73
ORD-01037,2025-03-21,Customer_015,Corporate,Webcam,Technology,South,5,0.1,14601.71,1732.54
ORD-01038,2025-10-07,Customer_165,Home Office,Office Chair,Furniture,West,7,0.0,63786.61,13345.37
ORD-01039,2025-04-04,Customer_108,Home Office,Pen Set,Office Supplies,South,5,0.2,780.24,104.93
ORD-01040,2025-06-02,Customer_118,Corporate,Pen Set,Office Supplies,West,1,0.15,156.43,21.38
ORD-01041,2024-03-03,Customer_040,Consumer,Headphones,Technology,North,6,0.25,17052.66,-1104.07
ORD-01042,2025-02-23,Customer_111,Consumer,Notebook,Office Supplies,South,2,0.05,506.25,133.48
ORD-01043,2025-12-19,Customer_024,Corporate,Cabinet,Furniture,East,1,0.25,9257.54,-828.66
ORD-01044,2025-10-03,Customer_160,Consumer,Stapler,Office Supplies,North,3,0.1,740.76,134.54
ORD-01045,2024-10-15,Customer_085,Consumer,Notebook,Office Supplies,North,4,0.1,921.24,195.37
ORD-01046,2025-09-26,Customer_138,Home Office,Office Chair,Furniture,West,1,0.05,7776.19,1312.81
ORD-01047,2025-11-10,Customer_105,Corporate,Desk,Furniture,West,4,0.25,44358.82,-3274.13
ORD-01048,2024-06-03,Customer_109,Home Office,Bookshelf,Furniture,East,4,0.15,26596.42,114.1
ORD-01049,2024-12-22,Customer_271,Consumer,Mouse,Technology,West,5,0.1,5167.86,553.63
ORD-01050,2024-08-17,Customer_102,Corporate,Laptop,Technology,South,1,0.1,55742.5,8861.99
